,0
2020-01-01 00:00:00,1.2
2020-01-01 00:30:00,1.1957224306869052
2020-01-01 01:00:00,1.182962913144534
2020-01-01 01:30:00,1.1619397662556432
2020-01-01 02:00:00,1.1330127018922194
2020-01-01 02:30:00,1.0966766701456176
2020-01-01 03:00:00,1.0535533905932737
2020-01-01 03:30:00,1.0043807145043604
2020-01-01 04:00:00,0.95
2020-01-01 04:30:00,0.8913417161825449
2020-01-01 05:00:00,0.8294095225512604
2020-01-01 05:30:00,0.7652630961100259
2020-01-01 06:00:00,0.7
2020-01-01 06:30:00,0.6347369038899743
2020-01-01 07:00:00,0.5705904774487396
2020-01-01 07:30:00,0.5086582838174551
2020-01-01 08:00:00,0.45000000000000007
2020-01-01 08:30:00,0.3956192854956398
2020-01-01 09:00:00,0.3464466094067262
2020-01-01 09:30:00,0.30332332985438243
2020-01-01 10:00:00,0.2669872981077807
2020-01-01 10:30:00,0.2380602337443566
2020-01-01 11:00:00,0.21703708685546585
2020-01-01 11:30:00,0.20427756931309476
2020-01-01 12:00:00,0.19999999999999996
2020-01-01 12:30:00,0.2042775693130947
2020-01-01 13:00:00,0.21703708685546574
2020-01-01 13:30:00,0.23806023374435648
2020-01-01 14:00:00,0.26698729810778055
2020-01-01 14:30:00,0.30332332985438226
2020-01-01 15:00:00,0.346446609406726
2020-01-01 15:30:00,0.3956192854956395
2020-01-01 16:00:00,0.44999999999999973
2020-01-01 16:30:00,0.5086582838174548
2020-01-01 17:00:00,0.5705904774487391
2020-01-01 17:30:00,0.6347369038899737
2020-01-01 18:00:00,0.6999999999999998
2020-01-01 18:30:00,0.7652630961100256
2020-01-01 19:00:00,0.8294095225512601
2020-01-01 19:30:00,0.8913417161825445
2020-01-01 20:00:00,0.9499999999999996
2020-01-01 20:30:00,1.00438071450436
2020-01-01 21:00:00,1.0535533905932737
2020-01-01 21:30:00,1.0966766701456174
2020-01-01 22:00:00,1.1330127018922191
2020-01-01 22:30:00,1.1619397662556432
2020-01-01 23:00:00,1.182962913144534
2020-01-01 23:30:00,1.1957224306869052
2020-01-02 00:00:00,1.2
